id	sent	text
6213	3.0	RT @2017Romanova: Куда же пропали эти вкусности???😭😭 https://t.co/jcwJyK82FZ
7012	6.0	RT @oksanaylia1: Американская паранойя: ведущая MSNBC Рэйчел Мэддоу обвиняет Россию во вмешательстве в дела стран по всему миру. 😠 Кривляки…
3428	9.0	@markleegod 😍😍😍😍😍😍😍😍😍вау❤️❤️❤️❤️❤️🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻какая красота. Спасибо большое🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
547	1.0	🍉🍉🍉🎧📢📢Включите звук! 📢 😉 А мы зеләные медузы. Мы похожи на арбузы... 🍉🍉🍉Природа о нас… https://t.co/Uljlzfclsu
22850	8.0	RT @wjijiw: Suga о себе в 16 лет: -Когда я выбирал съесть дешёвую лапшу за 2$, я не мог сесть на автобус чтобы вернуться домой..💔 #BTS #ARM…
4679	9.0	@Maaltseva А можешь мне ссылку скинуть?🙏🏻
19003	8.0	Не успели сфоткать эту красотку целой 💔 https://t.co/s04TLtjjhZ
2043	7.0	Я хочу Билла ❤️
340	0.0	В предвкушении каникул 🍹🍤🍻🍦☀️🌵🍷🇪🇸🕶кто едет на море ? Тот Я🏖
1262	0.0	@vyazemguccigirl @Hokelkun @bantanarepidors @MEPTBbluCJIOHuK @DaRi99_Exo @ohshameless @Julia271227 @tuljaeblan… https://t.co/1Fgt12WvjM
8972	5.0	Apple специально делает так чтоб старые модели начинали страшно лагать и тупить😔
4081	7.0	Васи не хватает:((❤️ https://t.co/9DC3Bzb7Eu
25124	8.0	Мое солнышко, береги себя 💔ты разрываешь мне сердце https://t.co/KwdNTkNQ6x
1	1.0	Наверно я нашёл группу своей мечты 🎧🤙🎆
29724	8.0	@Felina_DnD Своебразный фильм, ноо есть что-то✨ Момоа сам себя будто играет💔
1355	1.0	RT @petrovaforall: @sZ3eR5rOV2CBIXy хотела другую песню скинуть вот мне нравится... 😊🎼🎧твоей доче тоже понравится...https://t.co/Uk3kPKSH2O
395	7.0	RT @seoulstationn: с днем рождения, самый лучший человек в мире❤️ #HAPPYLAYDAY https://t.co/pGkgfZBx8k
8580	5.0	Наблюдаю как репает @gaeva_a_s , а она меня ни черта не видит😔 https://t.co/1qujzOzosh
11661	8.0	RT @plrrta: РЕБЯТА, ЭТО МАМА МОЕЙ БЛИЗКОЙ ПОДРУГИ😭😭😭💔💔💔ПОМОГИТЕ ПОЖАЛУЙСТА, СДЕЛАЙТЕ РТ😭🙏🏽🙏🏽🙏🏽 https://t.co/kl8G2rCMwV
2078	9.0	RT @aiymzhanstvo: Боженька,прошу, пусть родители живут вечно 🙏🏻
4085	3.0	@MishasBlog Я посмотрела , зачем? Не бросай нас😱😩😖😞😟😭😭😭😭😭
44630	3.0	RT @leprasorium: Она потеряла свою кошку, но мама нашла ее и сделала дочери сюрприз 😭❤️ https://t.co/1x2jFcMCeE
10016	6.0	А где гумпомощь самим россиянам?🤔 или,чтобы о нас гос-во вспомнило,нужно массово перебраттся на Донбас?😡 https://t.co/U0NidRDh82
4634	7.0	Любить надо раз и на всегда ❤️🙏🏻
2091	9.0	@akiradw2 Помолюсь за твою 5 всем Древнерусским богам 🙏🏻
78	6.0	"бля,да где этот чертов график учебного процесса?!🤬 ""На сайте смотри!"" - говорили они. ""Там нихера нет!"" - отвечаю я😡🤨"
676	9.0	@Trynotlie Да ну, гейши ниндзя убийцы кайф 🙏🏻
11133	5.0	@Sv_Dino_ @Korean_cake_ @CatBear2033 @BtS_ArMyPS_ @luuunalove @Choi_Rai_Ri_02 @pp_pandapink @T9TpuQEzhQPPqYW… https://t.co/nmEcShEX6Y
2386	9.0	@DGKH_mos_ru @MosSobyanin Улица Байкальская, дом 30, корпус 2, подъезд 5. Мы уже все замёрзли и заболели. Пожалуйста помогите, прошу!!🙏🏻🙏🏻🙏🏻
5232	7.0	RT @_BuuBear_: Люди выходили в слезах. Гарри делает очень многое для лгбт. На его концертах они чувствуют принятие безопасность и море любв…
5135	7.0	Наша любимая Бусинка❤️ Такая милашка😍 Хочет чего-то вкусненького🧀🍇🍉 https://t.co/99ksukhAjL
1408	1.0	«хаьыс кунун санааларбар мунабын. Бэйэм эрэ онтон олус кыьыйабын.....» 🎧
2404	7.0	Перед сном любимая Birdy❤️ https://t.co/CcUTdlnjV4
557	1.0	🎧 Слушай новый трек от Jay Vegas - What U Want в нашем эфире 👉 https://t.co/IhqVcdssXL https://t.co/yATIWudf9V
1151	9.0	Посоветуйте пожалуйста кто-нибудь интересную книгу 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
6590	5.0	Как одиноуо и больно😔😖
3299	6.0	"Мне понравилось видео ""ШО ЦЕ ЗА ПЕЗДЕС ЮТУБ 😡"" (https://t.co/IlvrHOXG3Y) на @YouTube."
2195	0.0	RT @asurepin: ☀️❤️@tchizh999 🍁💋💋💋 Доброго дня, Любимая радость! Отличного настроения и Солнца в душе! https://t.co/tqyJVXGdDh
2927	6.0	ПОЗОР,-Предателям России😡 https://t.co/rRXah6EDZy
8699	6.0	RT @Right_Anarchist: ...А СОВРЕМЕННЫЙ ВОР ДОЛЖЕН БОЛТАТЬСЯ НА ВИСЕЛИЦЕ!!! 😠😡👿👹 https://t.co/EAsq0bKy3k
1531	7.0	Оппа, мы ждём тебя 😊 #HAPPYLAYDAY ❤️❤️❤️ #EXO @weareoneEXO https://t.co/WOSXCMmUNc
266	1.0	RT @volleyzenit: А у нас тут свежая подборка музыки из роликов #ZTV🤤  🎧➡️https://t.co/FOESlwRf4g  #ЗенитКазань https://t.co/L9AvLkjCKn
2695	6.0	Вот как можно не ругаться матом, когда вокруг постоянно какой-то капитальный пиздец😡🙊
3207	0.0	RT @stomat1116: ☀️ Лето…Шашлык…Гастрит…  🔹Обострение гастрита может случиться в любое время года, но летом риск особенно высок - пора шашлы…
1129	9.0	RT @amicableru: Потрясающе 🙏🏻 https://t.co/0OJL7uvxua
3949	5.0	RT @kveniamina: все сгорело у нас на глазах 😔 #rt https://t.co/b5VxZc8MnL
2229	7.0	@angelina_kpop @jo_ann_ji @bts1army11 @sweet_sixteen8 @flaamigo3 @Kuej9JPxvAx4SCz @YaNaELW @lonely_horizone… https://t.co/Iwk2yoSM9v
423	0.0	RT @prevozmogai: слава: мирон янович, окси, мироша, оксимироша, оксимирошкин. я: ☺️🌸✨☀️🌈💕💖🌠🍭🌷🙏🏻
35128	3.0	RT @sakhaya27: Якутск!Найден лабрадор на авторынке(беременная).3й день ночует на улице😭🤧Может найдется для бедняжки хозяин?  Тел :891427164…
791	7.0	Завтра будет много фоток  А сегодня просто  Спасибо мои любимые за этот вечер❤️❤️❤️ @tvoe_zolotce   @nusha9991  @Danil11Onatskiy
649	1.0	⏩🎧 https://t.co/QU4vf0xdFA преко @youtube
12859	3.0	хочу этот канал😭 https://t.co/9xabGtdJA6
573	9.0	Самое приятное сообщение с утра 🙏🏻 https://t.co/OxJFTYxQrl
241	0.0	@Jflowerhope @kaktus_ny @Coffee_16 @Saharok_Suga93 @Mizuki_makne @likakosmos2 @Jimin848 @Mara666Rena @an_twt_ @mstcl__fox__ Доброе утро💛☀️
323	8.0	я сплю даже сверх нормы, но всё равно в 11 вечера хочу спать, как с этим бороться 💔
4006	9.0	@lentaruofficial Допёрло наконец!🙏🏻👆🏻
6039	3.0	RT @dasha_v_kabake: Депрессия 😭😭😭суицидальные мысли ☠️☠️☠️ поехать к родителям поесть маминой еды 😍😍😍
122	7.0	Не бордюр,а поребрик. Не подъезд, а парадная 😂 Чисто Питер❤️
2305	9.0	Быстрее бы переехать 🙏🏻🙏🏻🙏🏻ваще умоляю уже
1518	0.0	RT @pianistkawlw: @K2644 @b_bratstvoBron @dvm_Moscow @shimp93 @zhuchenya2015 @NadeNadja @reka714 @5007003 @moraru2017 Гулечка,миленькая,я н…
5505	3.0	RT @janejonsxx: Фанат заметил эту наклейку на тур-автобусе Гарри 🌈😭  « любовь есть любовь » https://t.co/sBDD1SAdfB
6484	5.0	Скоро всё будет по-другому😔 наши дороги потихоньку начинают расходиться🌑😭
10330	8.0	Как же всё заебало. Убейте меня уже, блять. 💔😭
13053	3.0	@vnf_m Очень жестоко  с утра .... Такое увидеть  Все настроению жопа😭😭😭😭😭
1452	6.0	"Как же достали соседи сверху👿сначала ругались, пищали,  кричали,  а сейчас на фортепиано начали ""играть""😡👹👿"
30755	3.0	@farafonovadaria @panovarvara мы с тобой НИКОГДА не похудеем !!!😭😭😭😭😭
8453	6.0	@iamvasilyeva @tanyaignat1eva таах сытыан дуо?! комолос подруга5ар, Лёлялыын тахсан почваны бэлэмнээн!😡
3109	7.0	@shamlbitch солнышко, твои видео вдохновили меня на создание моих собственных, не грусти ❤️
22244	3.0	RT @NataliyaVF: Почему чужая сова любит ласки больше чем мой кот 😭 https://t.co/2pUdOsKtIa
431	1.0	🎧Моя душа рваная вся о тебе
110	1.0	🎧 Любите слушать фоновую музыку во время работы? Тогда слушайте лучший #Чилаут на Radio.Обозреватель! Запускай ▶… https://t.co/HIk99g34rI
7414	5.0	Печаааааль, зайка ушёл.😔😔
2594	0.0	@Pasiphean доброе утро и удачного дня ☀️
6919	6.0	RT @marina_saniram: #ОкноОвертона  Это окно нужно замуровать. Раз и навсегда. Совокупляйтесь хоть с крысами, но в пределах вашего, европейс…
1749	5.0	Трудно дышать Сердце болит Всё пиздец Ааа .. 😔
1915	9.0	Смотрите в #Periscope: 🤘🏻🔥Димка тут🔥🤘🏻ееее✨Тема такая: Угадай нацию, и возраст🙏🏻☺️ #lova https://t.co/kUW6igM2xy
5387	7.0	RT @_sunnybae_: никто не возьмёт,но меня прет рисовать Поэтому: РТ-И Я НАРИСУЮ ТЕБЕ РИСУНОК ТОГО,ЧТО АССОЦИИРУЕТСЯ У МЕНЯ С ТВОИМ АККОМ❤️ (…
5337	5.0	RT @Mashushas: Сильно хочу на ручки😔
369	9.0	Я так рада, что сделала правильный выбор🙏🏻 наслаждаюсь каждым днём
93	1.0	Ты тянешься ко мне, а я сдаю назад 🎧 https://t.co/HaQKICvDSc
1752	0.0	"""Доброе"" утро, дорогие омичи, просьба сохранять спокойствие. 02.10.17 город Омск проснулся без власти. *играет музыка из Бригады*☀️☕️🔫"
625	9.0	RT @lvvasi: плз до 18-19 числа одолжите лишний телефон🙏🏻 главное чтоб звонок работал. для Сардаанки ❤️@sardaanka__  #rt #твисила
4846	3.0	Вот это вот настоящая любовь😭💔хочу хочу хочу https://t.co/yaY16CSOgB
4170	7.0	ААААААААААААА!!!!!!!!!😍😍😍😍😃😃😃😃❤️❤️❤️❤️ Как же это мииииило🤗🤗🤗🤗 https://t.co/rptxrlhwct
1397	1.0	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
10631	3.0	Я рада 😭😍💜
26290	8.0	обнимаю мысленно сокджина 💔 потому что как никто понимаю это чувство и сейчас хочу только, чтобы он смог отвлечься от него
6734	6.0	RT @ARTEM_KLYUSHIN: Парни, я вам европейской демократии в ленту принес😡 нужна? Навальнята молчат? Где эти проводники европейских ценностей.…
5182	7.0	Сегодня Всемирный день улыбки, поэтому ловите улыбающегося Ивана Урганта и миленьких животных ❤️ Всем улыбок! https://t.co/KBH515H8OK
3175	0.0	Хочется тепла ☀️🍬 https://t.co/EldpMnZBsn
15484	3.0	@Imagine_san_ Ну. 😫😭😭😭😭
3148	9.0	Целую каждого, кто поздравил💋 и шлю к черту каждого- кто благополучно забыл🖕🏻! А вы знали, как важен мне этот день🙏🏻 https://t.co/eAWkBLpjli
2506	7.0	RT @Vary2512: #HAPPYLAYDAY Сладенький милый единорожек! Син, будь счастлив!❤️ @weareoneEXO https://t.co/gZb95CEguf
11289	6.0	игнор дико бесит😡😡
330	1.0	🎧Что угодно на свете возможно простить, как только ты сердцем захочешь💓
5947	5.0	Всем спокойной ночи😘😘 Надеюсь,вы хорошо провели выходные,ведь опять понедельник 😔 https://t.co/RxXskbRyIe
1534	0.0	Таьырдьа красота☀️
4848	5.0	Простите , что вам приходиться выслушивать меня 😔
8947	6.0	RT @DassshaRussia: сука.. бесит бесит бесит бесит бесит бесит бесит бесит 😡😡😡😡😡 @KremlinRussia https://t.co/CiPc2UZoqH
1482	1.0	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
13113	8.0	@lspolegi и @RomaMertvec  ЛСП– ТЕЛО... ДО МУРАШЕК...💔 https://t.co/G1inf78jqf
9311	3.0	Одно из самых сложных голосований в моей жизни *^*  //😱😭когда несколько любимых исполнителей и проходится делать вы… https://t.co/s3ybsZaEAN
7413	6.0	RT @oksanaylia1: Американская паранойя: ведущая MSNBC Рэйчел Мэддоу обвиняет Россию во вмешательстве в дела стран по всему миру. 😠 Кривляки…
20923	3.0	ПАПААААААА😭😭😭😭😭😭
19974	3.0	@_sunnysarah и всё?😭
24174	3.0	RT @plrrta: РЕБЯТА, ЭТО МАМА МОЕЙ БЛИЗКОЙ ПОДРУГИ😭😭😭💔💔💔ПОМОГИТЕ ПОЖАЛУЙСТА, СДЕЛАЙТЕ РТ😭🙏🏽🙏🏽🙏🏽 https://t.co/kl8G2rCMwV
4389	9.0	Приветики 🙏🏻☺️ Про #беременность Самый ценный в мире груз - это в пузе карапуз! Когда-то давно я… https://t.co/4FaWLP5R1b
2156	8.0	о нет, ну вот! 💔 https://t.co/AHVCd3FZyi
149	1.0	.@cblofficial начали потихоньку новый альбом выкатывать. щас заценим-с! 🎧
23833	3.0	@niceirons 😭 не хочу готовить себя к такой мысли
15976	3.0	@poryaja инстан туох буоллай 😭
4682	9.0	Почему в этой программе с квартирами только на Сергелях можно приобрести квартиру? Сделайте в центре😭🙏🏻
5538	5.0	@RazinaKate @UlyaBochkareva Пиздатое время было, скучаю по всем 😔
17	7.0	RT @MilkaLit: Тоже хочу свой уютный тред. Поэтому 1 лайк один малоизвестный факт о Японии, о которых почему-то никто не говорит ❤️✨
191	9.0	поделись температурой 🙏🏻 выздоравливай быстрее ~ https://t.co/bxKQsrdkhC
1867	3.0	@__EXOKoKoBop__ @IulyaL @_eleanor_10_13 @Lee_Min_98 @Station7Korean @seoulstationn @LipsOSehun @lonely_horizone Ну… https://t.co/lfoAuucfG1
6849	6.0	@Dmitriy62248938 Этот жид какого х.я лезет в президенты!😡
869	1.0	Все равно, что мы не похожи, одна Музыка у нас под кожей🎧 〰 Моя команда тренеров, педагогов и… https://t.co/Tg70US7RkZ
390	1.0	"""Во всем запутался как в лабиринтах. Примерно представляю, но размытая картинка ""🎧"
1734	0.0	RT @pljusha0105: Эх, осень серо-бурая...Вся выпита до донышка...Пока погодка хмурая..., побуду - ка, я СОЛНЫШКОМ!!!☀️☀️☀️☀️ https://t.co/3I…
28977	8.0	плачу спасибо 💔 https://t.co/xwZZeIlDRo
1092	7.0	Когда тебя любят Мои девочки❤️ https://t.co/ZcuDa8AQp5
2317	6.0	RT @nikproninbk: ЧУБАЙС - самая распространенная в России кличка рыжих собак, котов, тараканов и прочих паразитов...😡
1881	6.0	RT @xurdncal: Известно, что многие театральные деятели в свободное от постановок время пишут стихи. Вот и работающий в одном из модных моск…
1985	7.0	@youareouronly @lazerboyonlyone девочки, все будет, обещаю ❤️🙏🏻
1614	7.0	@TyttaYa Спасибо огромное!!!😘😘😘❤️
5045	5.0	RT @miskeisy: Ребята! Никому котик не нужен? Кастрирован, очень ласковый! Прибился, нам никак:( у меня и так уже 3:( давайте поможем котику…
14064	8.0	Не заслужила любить это солнышко💔 https://t.co/FmWP1QyIa6
42409	3.0	Боже, За что такое им😭😭😭 Могли бы оставить их жене Арслана, им и так досталось, а тут ещё и в приют😭😭😭https://t.co/bTgdvbAdcy через @YouTube
10144	6.0	Обоих можно? 😂😡 https://t.co/CzDmottOFN
1193	1.0	Тина Кароль - Я Все Еще Люблю💞🎧
835	1.0	Приложение musical.ly такое классное! Подпишитесь на меня, @ янабелевцева, и взгляните на мои видео!… https://t.co/RwDxaWdF7d
1510	1.0	захотелось покривляться  ну оооочень захотелось🎧👅 https://t.co/8ZzAbV6tZL
80	9.0	RT @amicableru: #Путин  Храни его Господи🙏🏻 #ПутинМойПрезидент https://t.co/RF9pA9C1DC
1431	1.0	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
7834	8.0	ЗАЧЕМ ДЖИНЕН В ЛЕНТЕ ААА💔💔💔
665	1.0	Еее🎤🎧 https://t.co/LsPIEJrZl0
1350	1.0	RT @vlb091: 🎧Знатоками музыки являются преимущественно мужчины.
2529	9.0	RT @dashaparrasha: кому ремешок нужен для mi band 1(1s) ?  5 рублей  хелпаните ретвитом пабрацки🙏🏻 https://t.co/7wlIS4eQ9N
41310	3.0	RT @ManyaBoikova: Ровно год назад я купила билеты на концерт пилотов. 😭❤️ Вот небольшой фрагмент концерта😭😭😭 НОСТАЛЬГИЯ https://t.co/Rsd31Y…
4753	9.0	Очень хочу тебя увидеть в живую🙏🏻😋💓 @alessiobernabei
5531	6.0	Шёл 4 день... я просто уже не могу  Когда настроится этот график 😡
15371	8.0	"RT @Broudi25: а вы знали что сто шагов назад не ""тихо на пальцах"" а ""тихого вальса""? РАЗРЫВ ШАБЛОНА 💔"
13446	8.0	Как можно было завязать нить которая не изнашивается вот уже третий месяц ? 💔дети https://t.co/AQDHz1JHDT
40709	3.0	RT @janejonsxx: — можете ли вы поверить в то, что ровно год назад мы услышали This Town? ровно год этой прекрасной песни ❤️😭и парни также о…
22425	8.0	RT @taetaemybunny: #Vkook #Taekook  парные кольца у вигуков〰 сердечный приступ у меня💔 https://t.co/VpeezKbh2v
10594	5.0	Я огорчен, но нам не в чем упрекнуть команду.Играть без нападения в ЛЧ это тоже самое,что быка вести на бойню.Фаны красавы. Доклад окончил 😔
2483	9.0	Как не умереть от кашля ночью 🙏🏻😩
6814	6.0	Привет, Орел. Спасибо за неморозную погодку. А эти новые сапоги я б сожгла😡😠 И где крем от боли в ногах? Гребаный косп Йен. Одни мучения😧😑
204	6.0	Оой, зубная боль, это самое худшее что есть на свете! Из-за этого ненавидишь весь мир!😡
2025	9.0	RT @urnaaa9: @Khayanaa_NT Орц,лифтэнд хог хаявал хийморь доройтоно.Машины цонхоор ба гудамжинд хог хаявал эд мөнгөөр хоосроно.Гадаа шээж ба…
3576	0.0	@garden_horse 96% Милана  мчсница раньше была параллель ) красивая😍 общительная) Удачи☀️
17813	3.0	@prstplnktn Хватит шутить про возраст 💔😭 оставь эти шутки мне
44159	3.0	Кто-нибудь, привезите мне еды, пожалуйста😭
1503	6.0	@mikel217 @SteinbahElen @my_miracle777 @vik_kont ЛАДЫ,,,,,,,,,,,😡ЗАПОМНИМ....😂😂😂 https://t.co/KXsopF8xbh
1233	0.0	RT @jl0cjh1NKARWiZ0: Радоваться жизни - самое правильное решение, которое надо принимать несколько раз в день. ☀️😊☺ https://t.co/eRymO2wYMC
1168	0.0	RT @danstkirs: Добрый вечер @44Chelovek 😉🍁☀️🌷🐹🐱🦋 https://t.co/73uu80Eaxq
696	5.0	Ты просто не понимаешь, как я скучаю по тебе..©😔😻💙 https://t.co/6u6S0OuZy0
1039	3.0	Қайырлы таң 😭😏😲😤😓 https://t.co/NWOM2rF3ah
910	0.0	@PolinapLeman доброе утро ☀️
1152	1.0	RT @DashenkoNina: Привет ,маленькая  Я все кайфы сегодня бросил 🎧😍
1061	5.0	RT @OlgaObolenskaja: Жуткое зрелище, если честно...🙄 Вид у них➖будто к самосожжению готовы,🙁 или чтобы закопали вместе с кухонной утварью😦…
1242	1.0	RT @dobrokotov: 🎧 Оксимирон — Последняя композиция. Он песал ее всю ноч, а патом умир..... 🎶
3714	7.0	Странный комплимент от подруги, но мне по кайфу❤️😏  И да, если бы я была парнем,то была бы пиздатым как Бог 😎🖖 https://t.co/oPXJB6EOYa
1022	5.0	Человек 5-6 сказали что меня ждут и скучают ,но в этом списке,увы нет тебя😔😔😔
1429	1.0	RT @TuMburuSss: ❗️MAX RT &amp; FAV❗️ Друзья, свершилось! Трек в сети 👉🏻https://t.co/egHLFunHGj Приятного прослушивания🎧 #irkrap #rap #hiphop #t…
1816	9.0	@yan_gordienko У нас в Питере включили🙏🏻
4559	9.0	RT @m_narantuya: Үхрийн хавирга😅😅😅  Ёстой хамгийн их идмээр бсн зүйл маань, одоо нэг айраг уучихвал за тэгээл болоо болоо🙏🏻 https://t.co/cX…
39335	3.0	Что я такого сильно тяжелого сделала,что всё болит-то?😭
901	1.0	Интонация – Свет мой😍🎧
925	1.0	"Ты слышишь мой шёпот в темноте...  ""Skillet - Whispers in the dark (Шёпот в темноте) - Russian Cover""🎧🎧🎧  Ааа... Моя любоффь скиллетыы!!!🎤"
29028	3.0	Интересно,куда мы всей семьёй поедем отдыхать на зимних каникулах? А,знаю,к бабушке и дедушке в деревню😭😂
2230	0.0	RT @springpanic: @heyarisen @yourmompidor @patr0nus_trash @notgodsun @hypnoticcdrugss удачного октября, красотки!!! не болейте!!! сушите ли…
95	9.0	Лента кто знает длинные фики про восточные гаремы? Киньте плиз. Почитать чего то такого захотелось💟💟💟🙏🏻🙏🏻🙏🏻
22289	3.0	А теперь можно сне десерт?💔😭
2065	0.0	@T9TpuQEzhQPPqYW @Kisa_Top_ @Didi_bukiy @Sv_Dino_ @Kuej9JPxvAx4SCz @barda_v4 @_moonlight_919 @serialoman486… https://t.co/pPPx4bLGka
7516	8.0	Я скучаю по тебе,маковка😞💔
6483	8.0	@allochkakataeva Идеальная профессия 😭 а я у тэээ 💔 https://t.co/8wCfsJ13wz
9138	5.0	@farkovochka8978  -незнакомы 😒 -пусичка такая😻 -не читаем друг друга 😔 -здоровья тебе❤️💪🏻
3111	6.0	@_kemma сука пиздец хочу хлопьев 😡
8184	5.0	RT @OlgaObolenskaja: А в это время, в обычной школьной столовой, узкий ломтик хлеба - 2 руб.❗  И это не шутка.😔 https://t.co/fCzfvOTcbR
11243	6.0	@AtalikovaRegina эээээ. я подружка невесты вообще-то 😡
662	5.0	@elnazaro777 В моей стране сепаратизм,в приемной и также уже любимой,тоже.Ну за что мне такое наказание!😔
820	9.0	Рада, что на работе каждый день ем разные супы. 🙏🏻
526	9.0	RT @LeshaLappar: Продаю iPhone 7+ 32GB. РСТ. в комплекте зарядник, переходник и два чехла. цена 37990. подписчикам в тви скидка 1000 рублей…
564	1.0	@jefderoode Жизнь состоит из радости и печали, из смеха и слез... Пусть радостных моментов будет всегда больше.  Хо… https://t.co/jGhA4YYMHd
2799	0.0	Обожаю приключения! Добыть пропуск, забраться на корабль!!! Мммм!!!! 😁🙌✨☀️💛 https://t.co/6xmue9wjwf
11967	8.0	RT @wjijiw: Not today or DNA? / признавайтесь в каком клипе Чимин выстрелил в самое сердце?❤️ меня убило в not today 💔 #BTS #JIMIN #ARMY +@…
1420	7.0	@lustik_e МЫ С ТОБОЙ УЖЕ ОБСУЖДАЛИ ЕЁ СОБЕРИСЬ УЖЕ ИЗ КУСОЧКОВ И ПОШЛИ ФОТАТЬ 🔥 пщщ люблю❤️
9940	6.0	@proro2012 То бл@ть КАРМА!😡
3902	9.0	Где у нас самый вкусный плов ? Очень очень надо🙏🏻🙏🏻🙏🏻
763	1.0	Звёзды с небес и до талого вместе😌🎧😊
3857	0.0	доброе утро лента.прекрасного и позитивного вам дня ☀️🌸 https://t.co/kexblXkDTe
2453	5.0	RT @LeeMinhyuk31196: #NOMINATEMONSTAX #MTVEMA  Хенвон~а,почаще улыбайся.Тебе очень идёт улыбка.А ещё,пожалуйста,меньше болей.Мы же волнуемс…
2047	0.0	спасибо маш и тебе ☀️☀️☀️ https://t.co/S02Old7j46
26593	8.0	А я тебя бросил,просто взял и бросил,бросил так чтоб ты разбилась вовсе 💔🎶́
10609	6.0	Прям поругаться хочется с кем-нибудь 😡
4572	7.0	Не выходит у меня общение с девочками(  Чисто с @ddiannnne почти сразу сблизились. Курение сближает капец)❤️
7309	3.0	RT @MoreTweetOBrien: НАЧИНАЛИ С «СТАЙЛЗ, КАКОГО ЧЕРТА?!»  ЗАКОНЧИЛИ С «МОИ ДРУЗЬЯ. МОЯ СТАЯ.»  ПЕРВЫЕ И ПОСЛЕДНИЕ СЛОВА СКОТТА И ВООБЩЕ В В…
3949	7.0	лежу и иногда думаю о том, что у меня ахуенные друзья! вот правда. благодарна Богу за то, что эти люди со мной ❤️ спасибо спасибо спасиииибо
612	9.0	Самара🙏🏻 https://t.co/fHbTip2luo
383	1.0	Ничего не надо, даже быть со мною рядом, только никогда не ври, говори правду 🎧
928	1.0	Мне нужно еще чуточку лета..  Хочу гулять теплыми вечерами ♥смотреть на падающие звезды ✨🌠 и главное слушать громко музыку и вспоминая все.🎧
747	0.0	Взаимная☀️👄 #НaйтлúcФолловитФейлúc  #ФловерсСосетВИнст
16285	8.0	RT @darkannnn: что по идеальной семейной жизни?💔 https://t.co/t5IPrBnhqL
3086	9.0	RT @sakhaya27: Якутск!Найден лабрадор на авторынке(беременная).3й день ночует на улице😭🤧Может найдется для бедняжки хозяин?  Тел :891427164…
2423	3.0	простите, но я здесь ради Хосока в красном пиджаке и рубашке стилисты, вы делаете свою работу хорошо 😭
3729	9.0	RT @bereza221: ФОЛЛОУ МИ 🙏🏻 РТ ЭТОТ ТВИТ ✅ И ТЫ В МОЕЙ КНИГЕ ТВИТТЕРСКИХ 😍 Будет круто, давай 😉 https://t.co/7LFGCCQ0RK
4866	6.0	концерт лсп был в среду, фараона в четверг, и сука макса коржа будет в понедельник блять!!! автор ты идеот???😡😡😡 не могу никуда попасть
6425	6.0	RT @Barsyaka1: Лошадь расчехлилась. Не удивлюсь, если выяснится её многолетняя работа на органы.😡 Обращение к Алексею Навальному  https://t…
5258	7.0	RT @driannnni: @goodnas_ сильно-сильно❤️
10719	6.0	RT @5Hellis_1: как до тошноты банально. Шакалы гребаные. Армия создана, окрепла, договора по оружию и помощи закреплены. Пора оттяпывать ла…
4401	7.0	@hi_pocrisy Естественно 😚❤️
16417	3.0	RT @RussiaMoscow: Умирающий от рака отец оставил послание для своей маленькой дочери 😭 https://t.co/55dTjQ3EPk
22906	8.0	@ULTRAN0C0L0R В самую серцу.... на порожение....🤤🤤🤤💔💔💔
15622	8.0	RT @ARMY_FOREVER_19: #BTS @BTS_twt #ARMY  Это видео разбило мне сердце💔💔💔 https://t.co/NBr0FJJyji
3891	9.0	Мне кажется, я впервые начала реально что-то делать, чтобы достичь своей цели. Главное, чтобы этот настрой меня не покинул🙏🏻
1397	0.0	Доброго ..ХорррошеГо ☀️🍂! ☺️ https://t.co/IEqLsxDvdF
3701	6.0	@Danny_Norman я тебе сопереживал а ты меня дразнишь 2х часовыми утехами 😡
3659	8.0	RT @KaterinaValeeva: А такие букеты вообще легальны?разрыв сердечка💔 https://t.co/PspduLnVN6
2012	9.0	@egorkreed Удачи 🙏🏻 только вперёд
21	0.0	Юля😋красивая очень,милая😻волосы😊 красивые безумно😽в11 классе☀️❤️удачи — Спасибо ☺️ https://t.co/Nonm18XVa1
800	0.0	Солнышко вышло☀️🙌
5433	5.0	ставь лайк, чтобы ногти не ломались, как у меня😔 https://t.co/OGMnfu9jVd
3920	9.0	Спасибо миру за Серёжу Лазарева 🙏🏻❤️
2786	9.0	RT @bslizzy: Хүртээлгүй юмнаас хол байж сурах хэрэгтэй бурханы олон шавь нар минь 🙏🏻👅
